Kejadian,KELURAHAN,KECAMATAN,LUAS WILAYAH,KETINGGIAN WILAYAH,RAIN_D-1,RAINFALL_D-1,RAIN_LAST3D,ARAINFALL_LAST3D,RAIN_LAST7D,RAINFALL_LAST7D,TEPS_OF_DAY,CIPINANG HULU,STATUS_CIPINANG HULU,SUNTER HULU,STATUS_SUNTER HULU,PULO GADUNG,STATUS_PULO GADUNG
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA TERATE,Cakung,4.1,4,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,RAWAMANGUN,Pulogadung (Pulo Gadung),2.6,7,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,SUSUKAN,Ciracas,2.19,34,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,UTAN KAYU UTARA,Matraman,1.05,6,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
